slide,inst,rec@0.5,area,ecc,extent,axis_ratio
280120-35,132,0,10910,0.5676990509800668,0.6202740349081812,1.214718253948993
280120-35,133,0,8934,0.7825779071205957,0.6495092693565976,1.6062898097487217
280120-35,134,1,9945,0.7911269176179015,0.6082568807339449,1.634916518565589
280120-35,135,0,9677,0.7661726002176468,0.6433320037229092,1.5560936425262677
280120-35,136,1,11873,0.4708100681035967,0.7248473748473748,1.1334853634267594
280120-35,137,0,10232,0.5322670718022185,0.7702499247214695,1.181228163361172
280120-35,138,1,10999,0.6108478669112123,0.7245718050065876,1.2630281473178206
280120-35,139,0,10243,0.6221376589597308,0.7804190476190476,1.2772894972646418
280120-35,140,0,4884,0.8692526861542307,0.616822429906542,2.0227844468335907
280120-35,141,1,9208,0.6844284960128842,0.6508340401470173,1.371591611084
280120-35,142,0,5750,0.5323657960702435,0.7025904203323559,1.1813147883011934
280120-35,143,1,12326,0.3291407034292784,0.6715702299226327,1.0590069243594915
280120-35,144,0,7010,0.7149125723381662,0.6072944641774235,1.4301776115926108
280120-36,1,1,15677,0.3552097741855725,0.7832234212629896,1.0697628566029964
280120-36,2,1,12016,0.4823142996820221,0.7690732206861239,1.1415548050699396
280120-36,3,1,10337,0.7376517628311464,0.797608024691358,1.4810835289269997
280120-36,4,1,8064,0.6197676128218113,0.7532224920605268,1.2742337135442738
280120-36,5,1,9156,0.6799048536603495,0.7157598499061913,1.3636977159563068
280120-36,6,1,10689,0.390367667998006,0.7745652173913044,1.0861784300204662
280120-36,7,1,12625,0.6764467717625678,0.7718879921741257,1.357788877901069
280120-36,8,1,10384,0.5920131964903007,0.7332815479132829,1.2408052157380298
280120-36,9,1,9952,0.43118931459784,0.7725508461419034,1.1083261606559338
280120-36,10,1,9431,0.7869171963380422,0.7482545223738496,1.620591604280769
280120-36,11,1,8724,0.3655723631562626,0.7210513265559138,1.0743643621995915
280120-36,12,1,10939,0.2937048635916107,0.7661437176075081,1.0461387443343535
280120-36,13,1,5798,0.9046859137416264,0.7371900826446282,2.3469820637797074
280120-36,14,1,11825,0.3947884438703239,0.7759186351706037,1.088409249281315
280120-36,15,1,16247,0.5978016889588892,0.808469347133758,1.2474364811304606
280120-36,16,1,12310,0.3224101613737924,0.781885162601626,1.056412348049012
280120-36,17,1,10029,0.586263273633061,0.7788909599254427,1.2343841269624445
280120-36,18,1,13191,0.7094532894205974,0.7227945205479452,1.4189379342415578
280120-36,19,1,7554,0.939212541317362,0.719702743902439,2.9125963486008475
280120-36,20,1,9180,0.7276351922742004,0.7225501770956316,1.4578018032851503
280120-36,21,1,9246,0.9091136117260284,0.794057025077293,2.4006822988316205
280120-36,22,0,8598,0.9436701217196072,0.5159315931593159,3.0221729510502717
280120-36,23,1,11072,0.948972119481626,0.818692694469092,3.1709794080723355
280120-36,24,1,10371,0.5097468685847404,0.7918002748511223,1.1623522030472335
280120-36,25,1,13037,0.6464904502059313,0.7795383879454676,1.3107498501373205
280120-36,26,1,7114,0.8546552555914146,0.7169925418262447,1.926055230106541
280120-36,27,1,11065,0.7383040869930605,0.6860313720627441,1.4826500422217497
280120-36,28,1,10417,0.2455819726920806,0.7741527942925089,1.0315916404821115
280120-36,29,1,9916,0.9157250327851209,0.5756080571196378,2.488766296285725
280120-36,30,1,9610,0.660130517524898,0.7799058594384028,1.331290393999515
280120-36,31,1,8325,0.511960830210412,0.7662923416789397,1.1641324359840637
280120-36,32,1,12849,0.2157624161386732,0.7968372093023256,1.0241222870711288
280120-36,33,1,11856,0.9295100746612496,0.6779893635271916,2.711520857490933
280120-36,34,1,11869,0.354569145913337,0.7845716552088842,1.069484634073719
280120-36,35,1,9708,0.821323287582745,0.6388523295604106,1.7529620059626514
280120-36,36,1,7330,0.8012123257660845,0.7511785201885632,1.671178418671289
280120-36,37,1,13910,0.4079846088096643,0.7870763311265773,1.0953036816795183
280120-36,38,1,10403,0.4367631855656474,0.7688839615668884,1.111634169021957
280120-36,39,1,12665,0.5180800856553535,0.6925306211723534,1.1691365072119335
280120-36,40,1,11030,0.7017350243627453,0.7932398417835311,1.403630840905196
280120-36,41,1,12496,0.2459393339048217,0.7510969525755845,1.03168806869076
280120-36,42,1,12967,0.6757454132194289,0.7181944059817225,1.3566034470635662
280120-36,43,1,9638,0.7124444292448815,0.6971932870370371,1.4250524978578198
280120-36,44,1,10748,0.6810964107167508,0.746855673684942,1.3657587321333728
280120-36,45,1,11714,0.647859888198048,0.7731502871097617,1.3127502507639484
280120-36,46,1,13776,0.3437303227624537,0.7972222222222223,1.0648851531742245
280120-36,47,1,8994,0.920612026743074,0.6994323042227234,2.5609601497528978
280120-36,48,1,9336,0.4155763818684713,0.8261946902654868,1.0994347677240517
280120-36,49,0,12350,0.7312016826119795,0.7687519452225334,1.465928857873268
280120-36,50,1,10622,0.3171586962852389,0.7503002048456594,1.0544380196424878
280120-36,51,1,10977,0.7518357171996312,0.7249851396869428,1.5166440787355304
280120-36,52,1,8827,0.9019050495037256,0.568018018018018,2.315166651508598
280120-36,53,1,9028,0.5515100277004281,0.8988450816407806,1.1987989060979516
280120-36,54,1,9892,0.6700311765549479,0.7401421623643846,1.3471044057641512
280120-36,55,1,13101,0.2718768290254925,0.7752529735487307,1.0391423539257731
280120-36,56,1,11549,0.4711561845710775,0.7706526091018284,1.1337228351065811
280120-36,57,1,8282,0.9188361136324869,0.7226245528313411,2.533959335581277
280120-36,58,1,10398,0.6209948440430328,0.7858816415992744,1.2758118281307875
280120-36,59,1,8563,0.2024338259427442,0.7766893424036281,1.0211417764296415
280120-36,60,1,8245,0.6315054175202037,0.7696975354742345,1.289704414012094
280120-36,61,1,13680,0.6901054668591234,0.6669591926283458,1.3817712087735745
280120-36,62,1,10664,0.252443608270067,0.7296113847837986,1.0334725124776605
280120-36,63,1,9831,0.4605954282765676,0.821989966555184,1.1266206832228376
280120-36,64,1,13257,0.7594680166967905,0.7793650793650794,1.5371735235217896
280120-36,65,1,7663,0.4834282028545241,0.843014301430143,1.142355793044506
280120-36,66,1,10000,0.2324290267386029,0.7762769756249029,1.0281577874639238
280120-36,67,0,10619,0.8694107612559662,0.6975170782974252,2.0239227666416064
280120-36,68,0,17419,0.5661608871254171,0.7692545486663134,1.2131582652360342
280120-36,69,1,12317,0.3664693551559742,0.7830260648442466,1.0747717388621738
280120-36,70,1,8833,0.7583091561736168,0.8379660373778579,1.533989130063805
280120-36,71,1,9354,0.9427653741368452,0.5142385926333151,2.998889051471862
280120-36,72,1,13164,0.548872458927468,0.7747175141242938,1.1963066051128377
280120-36,73,1,10728,0.912796107944756,0.7726879861711322,2.4484865683790025
280120-36,74,1,10886,0.5837063075798617,0.6713950906623906,1.2315803795149256
280120-36,75,1,8925,0.9210703272695844,0.7589285714285714,2.5680780389910502
280120-36,76,1,9770,0.7019982382702389,0.7688675533170694,1.4041420037993295
280120-36,77,1,9554,0.8576337287783152,0.7516915814319434,1.9445378493353456
280120-36,78,1,6779,0.8832168465994008,0.8355725379021324,2.132356113983088
280120-36,79,1,10382,0.7529448252467488,0.7458333333333333,1.5195636607957823
280120-36,80,1,8216,0.7239105949869387,0.7391812865497076,1.4494984663667645
280120-36,81,1,13254,0.5657285260965481,0.7955582232893157,1.2127216102698388
280120-36,82,1,8426,0.565238620804633,0.7717530683275325,1.2122278113272071
280120-36,83,0,17394,0.6039769241588226,0.7974509444342563,1.2547023047768548
280120-36,84,1,13794,0.7159716832164483,0.6348490427098674,1.432399370614481
280120-36,85,0,17091,0.2586264968462683,0.7910668826660495,1.035220908034766
280120-36,86,1,15856,0.5977646756724307,0.7072572371649047,1.2473935339917452
280120-36,87,1,11982,0.361075061560367,0.7430697674418605,1.072343791657201
280120-36,88,1,13640,0.3236135397676152,0.7955672207640712,1.0568709160843588
280120-36,89,1,11763,0.524753889618329,0.7788003177966102,1.174737518834697
280120-36,90,1,9626,0.2669873739712993,0.7744167337087691,1.0376672947277024
280120-36,91,1,6361,0.7203513754362029,0.7531375799194885,1.4417337884156949
280120-36,92,1,5864,0.9524871030307102,0.7433134744581062,3.2832213067168783
280120-36,93,1,10963,0.6411385299453516,0.7148539384454877,1.303058648968037
280120-36,94,1,17765,0.8636780891472621,0.7308293565904229,1.9839545455673824
280120-36,95,1,9886,0.4348066755687595,0.7823678379233935,1.1104647928463356
280120-36,96,1,11311,0.5952371522445863,0.8208272859216256,1.2444775051520922
280120-36,97,1,15957,0.8599178405134459,0.6118012422360248,1.9591230115497416
280120-36,98,0,5190,0.8241664357238697,0.7334652345958168,1.765699849106772
280120-36,99,0,11035,0.6313615644932309,0.7629286504424779,1.2895096006391331
280120-36,100,0,13289,0.5369985621205773,0.7354178195904815,1.1854195886246537
280120-36,101,1,13072,0.5353548711124922,0.7725768321513002,1.1839542480452216
280120-36,102,1,6371,0.7833064803092876,0.7824858757062146,1.6086591895858229
280120-36,103,1,13658,0.6329194381023249,0.837811311495522,1.2916264402354007
280120-36,104,0,10867,0.6565458031453009,0.8151065106510651,1.3257567956125729
280120-36,105,1,6272,0.5814645513727332,0.7304914977870953,1.229147905845025
280120-36,106,0,8562,0.6231928047353456,0.822241428983002,1.2786608022600652
280120-36,107,0,28280,0.8678098789689539,0.6012671684313475,2.012492014831475
280120-36,108,0,16096,0.7309107262805723,0.7806770782811135,1.4652592514394802
280120-36,109,1,7513,0.6735344637366039,0.7034644194756554,1.3528947117996983
280120-36,110,1,12158,0.7555443555132773,0.6480119390256902,1.5264903452048455
280120-36,111,1,11718,0.5529653151763759,0.6842627737226278,1.2001858759553468
280120-36,112,0,5662,0.9013917506282434,0.7273895169578622,2.3094447293755542
280120-36,113,1,13768,0.4385207615142911,0.7981449275362319,1.1126922976717677
280120-36,114,1,15081,0.4769491344732804,0.7453296431748542,1.137745871139132
280120-36,115,1,8740,0.7557269674333927,0.6539468761690984,1.5269814037558562
280120-36,116,1,11425,0.6360428299923799,0.733217815428058,1.295918010947937
280120-36,117,0,25841,0.7361837046433595,0.6275895567698846,1.4775811887068395
280120-36,118,1,10835,0.4853487955597383,0.7593916456405944,1.1437451857650738
280120-36,119,1,9817,0.5300062666094698,0.7760474308300396,1.1792540094538395
280120-36,120,0,10635,0.7137883629239459,0.6992110453648915,1.427834138291765
280120-36,121,1,12315,0.62289274010549,0.7635788690476191,1.2782701416192932
280120-36,122,0,17515,0.736454643155886,0.8222618656401108,1.4782251722391695
280120-36,123,1,10449,0.6051283555878282,0.7857572567303354,1.256079542448299
280120-36,124,0,8372,0.7030034058126854,0.7583333333333333,1.4061009679807637
280120-36,125,1,7387,0.8391250795324539,0.6623923959827833,1.8384431044909813
280120-36,126,1,13475,0.391746862703566,0.7628509963768116,1.086870235858881
280120-36,127,0,10034,0.691417170530059,0.5744875758616741,1.3841678383845448
280120-36,128,1,9075,0.7855874344638709,0.6904290931223371,1.6161598847393992
280120-36,129,0,7459,0.9619154980697188,0.4781410256410256,3.658353859507712
280120-36,130,0,4705,0.858183980515191,0.5755351681957187,1.948018147863092
280120-36,131,0,11631,0.8438127386528151,0.5852664419061038,1.8634544847845491
280120-36,132,1,14110,0.6288517547948813,0.7212226538540176,1.2861319118640795
280120-36,133,0,11588,0.8561495116325585,0.5409897292250233,1.9352534571839093
280120-36,134,0,10279,0.8939949130605369,0.7243833685694151,2.231758731660577
280120-38,1,1,11168,0.7044504933991056,0.758232059202933,1.408940603292949
280120-38,2,1,11873,0.6609831044632742,0.747999747999748,1.332621210188027
280120-38,3,1,9306,0.2175345169000924,0.8052959501557633,1.0245349181122911
280120-38,4,1,14673,0.3480901065816106,0.7819344524380496,1.0667109500969107
280120-38,5,1,11640,0.4952471649408424,0.7839439655172413,1.1510763280278495
280120-38,6,1,10201,0.6451083502313493,0.7860224996147326,1.3087444595214428
280120-38,7,1,9964,0.4633241498600975,0.7695991349347339,1.1284276093449046
280120-38,8,0,8201,0.4820660993759449,0.7901531939493207,1.1413768094126442
280120-38,9,1,8344,0.5699222284042561,0.7510351035103511,1.2169911843130492
280120-38,10,1,7592,0.4497156597663457,0.7934782608695652,1.1196054604667756
280120-38,11,1,9137,0.5522611337546374,0.7765595784463709,1.1995136946914275
280120-38,12,1,8127,0.5478655688450975,0.813432088879992,1.1953623962528783
280120-38,13,1,8028,0.7577519123397536,0.8028,1.532466649038372
280120-38,14,1,6800,0.5793044957362021,0.7906976744186046,1.2268264443862154
280120-38,15,1,10096,0.2868251957649039,0.7636336131911353,1.04385992866297
280120-38,16,1,10332,0.4372942495325733,0.7446486486486487,1.1119531239794616
280120-38,17,1,9546,0.4703096012534637,0.7288135593220338,1.1331425633821377
280120-38,18,1,13265,0.399958094863582,0.7729736029368918,1.091067680470953
280120-38,19,1,9630,0.2699155655048904,0.7961309523809523,1.0385467048680337
280120-38,20,1,12660,0.6843222846768175,0.7105972159856309,1.3714040897663633
280120-38,21,1,7701,0.367762232107733,0.7860569562110851,1.0753614866499706
280120-38,22,1,9086,0.4297485913351533,0.7670747150696496,1.1074827691660345
280120-38,23,0,8099,0.4183144079510234,0.77875,1.100955053536634
280120-38,24,1,13558,0.7228894108261243,0.6952820512820512,1.447253932340666
280120-38,25,1,13074,0.2620150683445411,0.7798854688618468,1.0362009416498508
280120-38,26,1,9764,0.3515616967501822,0.7998034076015728,1.0681880913797006
280120-38,27,1,11890,0.4843858428260453,0.7046343487021454,1.1430472458213892
280120-38,28,1,10699,0.5223052513455688,0.7836372958324178,1.1726648124711472
280120-38,29,0,6551,0.3235423299267775,0.7911835748792271,1.0568437161417104
280120-38,30,1,6421,0.8020501780096045,0.7494164332399627,1.6743220717763565
280120-38,31,1,11675,0.5519182729912893,0.7700171481334916,1.1991871326615462
280120-38,32,1,10404,0.4628593599939598,0.7291841883936081,1.128118461438245
280120-38,33,1,9694,0.4605988532372976,0.7730462519936204,1.1266229390784477
280120-38,34,1,9593,0.4838295513268359,0.7409438479956747,1.1426452627057098
280120-38,35,1,11561,0.4965860475722364,0.7705278592375366,1.1520903260219932
280120-38,36,1,9212,0.3035524328333313,0.7975757575757576,1.0495219716461683
280120-38,37,1,8297,0.3456272156702379,0.8055339805825242,1.0656755569047889
280120-38,38,1,5075,0.9169644255991892,0.7868217054263565,2.506460565255118
280120-38,39,1,6844,0.4032625391320596,0.7759637188208617,1.092795462761873
280120-38,40,1,8254,0.8713298535885446,0.6896724598930482,2.037914359467366
280120-38,41,1,9998,0.4781387181838698,0.7714506172839506,1.138583445751442
280120-38,42,1,7838,0.8448335645695706,0.6762726488352028,1.8690568555771443
280120-38,43,1,5339,0.3996995264029294,0.7950856291883842,1.0909334273022455
280120-38,44,1,13125,0.5728849720944046,0.8270321361058601,1.220054110269614
280120-38,45,1,11600,0.6558450175393291,0.7228315054835494,1.3246865491314164
280120-38,46,1,10386,0.4017076965123144,0.8214172730148687,1.0919796952561762
280120-38,47,1,11093,0.6274007094387358,0.7722779170147591,1.2841972562255444
280120-38,48,1,9183,0.4387211378541449,0.7954781704781705,1.1128133942715035
280120-38,49,1,11370,0.435914490147464,0.7406683603674028,1.1111258183444888
280120-38,50,1,8499,0.4743049504344622,0.764986498649865,1.1358981557800905
280120-38,51,1,7849,0.8914614145096461,0.6180801637924246,2.2070347854233483
280120-38,52,1,10441,0.3883928336765923,0.7585730892182505,1.0851943790209324
280120-38,53,1,8631,0.7122195807397869,0.7366848753840901,1.4245892075371764
280120-38,54,1,7773,0.3727122834584867,0.7118131868131868,1.0776478043062725
280120-38,55,0,11734,0.4361553141352473,0.7286388474913065,1.111269895517628
280120-38,56,1,11264,0.5246126015667547,0.7572946080408767,1.1746173592238014
280120-38,57,1,12019,0.3684329355775379,0.7696593237704918,1.0756686313240538
280120-38,58,0,7677,0.3732594852053383,0.7833673469387755,1.077903324282172
280120-38,59,1,13215,0.4674630695814517,0.7305140961857379,1.1312055947667683
280120-38,60,1,8194,0.5655342950433992,0.7646509891750654,1.212525712138957
280120-38,61,1,10209,0.7624310248892464,0.752931632126263,1.5454290561066617
280120-38,62,1,12225,0.4775542499601145,0.7731469769795092,1.138171435413772
280120-38,63,1,6455,0.7667535774595158,0.7895058708414873,1.5577742282375708
280120-38,64,1,15560,0.2916954650651073,0.7665024630541872,1.0454660189191174
280120-38,65,1,11353,0.3332145080844294,0.7825337744692583,1.060612920908062
280120-38,66,1,8663,0.3353372818215552,0.7569244211446047,1.0614605383436213
280120-38,67,1,12286,0.3360226954343305,0.8055337004982953,1.061735808196287
280120-38,68,1,11621,0.5675018564773303,0.7920528898582334,1.2145176882601847
280120-38,69,1,7737,0.572974354308169,0.7859609914668834,1.2201471223489315
280120-38,70,1,10106,0.4352855738890188,0.7863367569249922,1.1107501970752078
280120-38,71,1,13691,0.5164279279313412,0.8149404761904762,1.1677732089258266
280120-38,72,1,9934,0.2943982193024663,0.8065275635300804,1.0463722475165482
280120-38,73,1,9009,0.6493351544146376,0.7446069923134143,1.3149202912653406
280120-38,74,1,10371,0.8149950551486174,0.7175176421751764,1.72572109811848
280120-38,75,1,9773,0.7933688325078727,0.8871641249092229,1.6427341151644774
280120-38,76,1,10057,0.4403743791946468,0.7494038748137108,1.1138161521114458
280120-38,77,1,9459,0.5542162310687551,0.7707790091264668,1.2013848586021785
280120-38,78,1,9441,0.4413914191484615,0.7335664335664336,1.114436255875353
280120-38,79,1,11184,0.261293637688879,0.7899978809069718,1.035990988451282
280120-38,80,1,10942,0.1413302205623845,0.7925539620454874,1.0101392640109377
280120-38,81,1,8411,0.2369837176169225,0.7851941747572816,1.0293216455568386
280120-38,82,1,14787,0.4214630076395509,0.7711201501877347,1.1027235568007847
280120-38,83,1,16080,0.7754110742853582,0.6796280642434489,1.5836396576690386
280120-38,84,0,16139,0.2784417323334281,0.7285572408811846,1.0411752285838778
280120-38,85,1,9808,0.4443831586332535,0.7625563675944643,1.1162747249447331
280120-38,86,0,6817,0.8981712939030683,0.6522196708763873,2.2745588961243883
280120-38,87,1,10944,0.4060833022075201,0.7800427655024946,1.0942881765268282
280120-38,88,1,6563,0.7792989102063825,0.7444419237749547,1.5957810547793985
280120-38,89,1,8239,0.6107384657394892,0.8434684684684685,1.262893534691999
280120-38,90,1,10717,0.2615599322841547,0.7697335344394168,1.0360684041512525
280120-38,91,1,10842,0.4835501706000956,0.7354497354497355,1.1424437127171017
280120-38,92,1,12714,0.3212511295790113,0.7647518796992481,1.055972854938568
280120-38,93,1,10896,0.5011175906303609,0.7871126200967998,1.1555627863723164
280120-38,94,1,7956,0.7513234123160769,0.795281887245102,1.5153026179312226
280120-38,95,1,8867,0.4809210080985025,0.7494083840432725,1.140557873131098
280120-38,96,1,6798,0.5351805065679875,0.7707482993197279,1.1837993846587676
280120-38,97,1,12295,0.2193760308968619,0.7623387896825397,1.024967823552051
280120-38,98,1,12951,0.3858562601680796,0.7857662904987259,1.0839416180043977
280120-38,99,0,4478,0.5318607603561567,0.7086564329799019,1.1808720175871912
280120-38,100,1,7197,0.6267201636724689,0.7987791342952275,1.2832944308005554
280120-38,101,1,11049,0.7972477539862657,0.7314796425024827,1.656582954293187
280120-38,102,1,11444,0.3956026681555203,0.7888061759029501,1.088824376475834
280120-38,103,1,7312,0.4326365545512642,0.7701706340846851,1.1091781615752367
280120-38,104,1,10512,0.3010359046418958,0.7812709030100334,1.0486436355679325
280120-38,105,1,9681,0.7135828405534519,0.6696873270614278,1.4274073577902948
280120-38,106,1,13407,0.6098881271171612,0.7194912525491038,1.261849521081624
280120-38,107,1,9679,0.5647279908017822,0.7341474514563107,1.211714218906497
280120-38,108,1,9650,0.4669427371892811,0.7715062360089543,1.1308538655560256
280120-38,109,0,4555,0.8945755904091389,0.7568959787304752,2.237553573888846
280120-38,110,1,10445,0.6172989837264673,0.7970848595848596,1.2710862929220637
280120-38,111,1,9091,0.5758839703543699,0.842695587690026,1.223194550193161
280120-38,112,1,5925,0.5664285880839057,0.8702996474735605,1.2134290287937797
280120-38,113,1,8728,0.6072211374748628,0.7785905441570027,1.2586011616040185
280120-38,114,1,5926,0.8988625771539333,0.7667227325656618,2.281903585848013
280120-38,115,1,10567,0.5259330555217758,0.7526353276353276,1.175743055952151
280120-38,116,1,9823,0.6582183349569581,0.730225988700565,1.328326274032882
280120-38,117,1,6790,0.7017745698253711,0.7625786163522013,1.403707590550331
280120-38,118,1,10380,0.6038248910880857,0.7591603890879837,1.2545209906300463
280120-38,119,1,7432,0.8949272654609458,0.7428285857071464,2.2410869677809173
280120-38,120,1,7761,0.9477641764835516,0.5312842278203724,3.135072510956989
280120-38,121,1,5309,0.8901064880021915,0.834748427672956,2.19417285097679
280120-38,122,1,7503,0.4876308341087115,0.8638038222426894,1.145409870182284
280120-38,123,1,6157,0.90382112993165,0.5552849927849928,2.336937477427036
280120-38,124,0,8011,0.606293823123318,0.7027192982456141,1.2574808821881642
280120-38,125,0,6467,0.7701235732644642,0.623625843780135,1.5676567914667496
280120-38,126,1,7676,0.5931862630504312,0.7214285714285714,1.2421353418989725
280120-38,127,1,8019,0.7786645186425196,0.717262969588551,1.5937766486460498
280120-38,128,1,15263,0.5008646704024307,0.8073952602623783,1.1553673146061096
280120-38,129,1,9720,0.7634561472648892,0.6597882161281564,1.5483239610734665
280120-38,130,1,7553,0.7772390762814149,0.7297584541062802,1.5893061654924958
280120-38,131,1,7758,0.6460364405865467,0.7571735311341011,1.310089604016678
280120-38,132,1,7024,0.8045335843999118,0.511170948257041,1.683764857174152
280120-38,133,1,8401,0.3938491992515818,0.7479522792022792,1.0879320308672766
280120-38,134,0,6103,0.873961293811717,0.6546878352284917,2.057632086284279
280120-38,135,1,8783,0.9092742076040056,0.6613704819277109,2.402705055315722
280120-38,136,1,7430,0.4675565874622879,0.6613262127280819,1.1312688864262834
280120-38,137,1,10401,0.6174647107829577,0.7653984840679962,1.2712964674519571
280120-38,138,0,11203,0.5245157139304079,0.7876124859392576,1.1745350003232378
280120-38,139,1,9452,0.7034242777577187,0.7026464466250372,1.406924476901062
280120-38,140,1,13337,0.1371548570278329,0.7712815174647236,1.0095405440539784
280120-38,141,1,11659,0.7569021650338322,0.8318350456621004,1.5301558446627357
280120-38,142,1,9361,0.7096916856456486,0.7038345864661654,1.419421447380158
280120-38,143,1,7579,0.9004811269468935,0.7825503355704698,2.2994051235038886
280120-38,144,1,14792,0.6407456228910686,0.7051868802440885,1.3025018197031033
280120-38,145,1,5136,0.87058350652704,0.6308032424465734,2.032434860676479
280120-38,146,1,11071,0.6241341781277043,0.6664860634519294,1.2798899502120902
280120-38,147,1,9663,0.4358427362823803,0.730882686634899,1.1110829165533829
280120-38,148,0,4102,0.644600781169579,0.5771774307021247,1.3080113709184509
280120-38,149,1,7223,0.8886658876422456,0.8017538017538017,2.180762177934508
280120-38,150,0,8329,0.9746484875246324,0.3671427311998589,4.469440543526913
280120-38,151,1,12974,0.5628130586386249,0.6653333333333333,1.2097980875826686
280120-38,152,0,6436,0.788145349233202,0.6662525879917184,1.6247239786096257
280120-38,153,1,8610,0.8416554996042579,0.6142541199971463,1.851800985222479
280120-38,154,1,7379,0.6674785998758299,0.6596048985429517,1.342950685631033
280120-38,155,1,9099,0.6295790322691438,0.7343825665859565,1.2871065636280072
280120-38,156,1,11089,0.6473756904142717,0.7147276828875282,1.31204143063877
280120-38,157,0,7152,0.9522470608021986,0.4929693961952026,3.2751602723983115
280120-38,158,1,12378,0.606245737581386,0.7904214559386973,1.2574229186909645
280120-38,159,1,10752,0.5952751107988665,0.7174696383291072,1.2445210560877815
280120-38,160,0,10597,0.2596228222902311,0.7487987563595252,1.0355074507395232
280120-38,161,0,4320,0.9084542347010764,0.5491990846681922,2.392434162484788
280120-38,162,1,10634,0.6700519509329093,0.7333793103448276,1.347138434827679
280120-38,163,0,8112,0.765781963758556,0.6370847404382314,1.5549674201054626
280120-38,164,0,5328,0.9181800391639684,0.6297872340425532,2.524211161056606
280120-38,165,1,5746,0.9531170288765396,0.4027193720213064,3.304671564079017
280120-39,1,1,12909,0.551086876508849,0.8339147286821705,1.198397204995781
280120-39,2,1,10615,0.1949089055819487,0.7624075271134094,1.01955366396416
280120-39,3,1,10034,0.6348183927928216,0.8382623224728488,1.2942280096569414
280120-39,4,1,6907,0.7596712533181798,0.8156589513462447,1.53773454043169
280120-39,5,1,12752,0.3438811423643295,0.7844488188976378,1.064947773817806
280120-39,6,1,8506,0.6546455778935548,0.8218357487922705,1.322863390758637
280120-39,7,1,15000,0.3999852250548974,0.813140348024069,1.0910817748376331
280120-39,8,1,12246,0.4643183696833874,0.783744,1.129090797723995
280120-39,9,1,11342,0.4839074656670457,0.8018381053375752,1.1427015112248091
280120-39,10,1,12118,0.433041185894561,0.7699834794764265,1.1094172343381807
280120-39,11,1,13970,0.2894204718576359,0.7841266277503368,1.0447114962209425
280120-39,12,1,11855,0.5654846603648263,0.803021066178961,1.212475677463198
280120-39,13,1,11284,0.5098073515944218,0.7774562491387625,1.1624006263148368
280120-39,14,1,12198,0.4592989430152192,0.7814722275610225,1.1257689256883143
280120-39,15,1,9130,0.5690126298544451,0.7870689655172414,1.2160586141250118
280120-39,16,1,8288,0.7404018033308812,0.7588353781358725,1.48773096409498
280120-39,17,1,9727,0.58750714173649,0.7917785917785918,1.2357594471853006
280120-39,18,1,8480,0.6757950369851774,0.7524401064773736,1.3566871783426788
280120-39,19,1,6590,0.6513185316367324,0.770850391858697,1.3178626192385718
280120-39,20,1,10956,0.1178628704099371,0.773674175552574,1.007019042960266
280120-39,21,1,9191,0.3354189575977029,0.7202978056426332,1.061493299533062
280120-39,22,1,10760,0.3456307030643392,0.7736554501006615,1.0656770156755766
280120-39,23,1,10088,0.3099734896031548,0.7762388427208372,1.0518065195254895
280120-39,24,1,8796,0.7027034660046217,0.7542445549648431,1.4055152656082213
280120-39,25,1,10473,0.4030495213855359,0.7602351916376306,1.0926834058133228
280120-39,26,1,13308,0.4553295761614173,0.7714782608695652,1.1231879244090648
280120-39,27,1,12600,0.4131460937430432,0.7941009642654566,1.0980989315192666
280120-39,28,1,9895,0.3413223427485511,0.7822134387351779,1.0638905579139468
280120-39,29,1,8886,0.7937771836532045,0.6682207850804632,1.6441725580802753
280120-39,30,1,11009,0.4257443876741991,0.7779112492933861,1.1051635187059163
280120-39,31,0,5564,0.8555222425733682,0.753929539295393,1.931374182374861
280120-39,32,1,9044,0.308645632199184,0.7902140672782875,1.0513289281427125
280120-39,33,1,12807,0.3896072917079186,0.78167724609375,1.085798630056232
280120-39,34,1,6056,0.3152389859897771,0.8291347207009858,1.0537271012447025
280120-39,35,1,9039,0.4325901341699465,0.7912289915966386,1.1091507586799365
280120-39,36,1,10951,0.5188820559941958,0.8086693250627677,1.169801561843112
280120-39,37,1,10868,0.4941493904288253,0.7640607424071991,1.1502489624033931
280120-39,38,1,8966,0.8675120016069368,0.7261094914156139,2.0103886782249503
280120-39,39,1,8171,0.6646546422038855,0.7723062381852552,1.3384180271620938
280120-39,40,1,10745,0.7548877058777669,0.7856255026687139,1.524729443523018
280120-39,41,0,5146,0.575195643172359,0.775,1.222470162646
280120-39,42,1,14100,0.2716500546962972,0.746031746031746,1.0390732079810208
280120-39,43,1,9918,0.2204987239749654,0.820279546770325,1.0252338101846772
280120-39,44,1,9758,0.256236201322054,0.8067129629629629,1.0345389105011842
280120-39,45,1,11736,0.3219469694025321,0.7759338842975206,1.0562364546275338
280120-39,46,1,9580,0.3071623120835878,0.7639553429027113,1.0507986089807697
280120-39,47,1,13797,0.5266138602288479,0.7682926829268293,1.1763258217871584
280120-39,48,0,5908,0.6334725327308355,0.7709774239853843,1.29238175712041
280120-39,49,1,13307,0.4681735975344723,0.746661429693637,1.1316870547925524
280120-39,50,1,5118,0.8851326066199104,0.7478082992402104,2.1489715419573314
280120-39,51,1,7581,0.3868569451747228,0.7438186813186813,1.084434337161209
